county,administered_date,total_doses,pfizer_doses,moderna_doses,jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose
Shasta,3/30/2021,528,186,335,7,321,17100,204,21942,328
Shasta,3/31/2021,622,208,409,5,389,17266,228,22170,394
Shasta,4/1/2021,779,245,527,7,553,17600,226,22396,560
Shasta,4/2/2021,748,202,494,52,413,17733,332,22728,465
Shasta,4/3/2021,518,366,133,19,395,18024,123,22851,414
Shasta,4/4/2021,292,178,94,20,218,18188,74,22925,238
Shasta,4/5/2021,439,67,309,63,266,18344,173,23098,329
Shasta,4/6/2021,719,171,377,171,277,18351,440,23538,447
Shasta,4/7/2021,649,211,275,163,260,18390,384,23922,423
Shasta,4/8/2021,1053,260,640,153,231,17954,820,24742,384
Shasta,4/9/2021,2576,2060,307,209,2025,19639,547,25289,2232
Shasta,4/10/2021,876,594,154,128,264,19419,612,25901,392
Shasta,4/11/2021,450,396,34,20,141,19274,306,26207,161
Shasta,4/12/2021,321,8,253,60,88,19189,232,26439,147
Shasta,4/13/2021,979,162,816,1,231,18674,747,27186,232
Shasta,4/14/2021,596,143,451,2,219,18519,376,27562,221
Shasta,4/15/2021,978,258,720,0,292,18127,684,28246,292
Shasta,4/16/2021,1261,769,492,0,847,18560,414,28660,847
Shasta,4/17/2021,641,410,231,0,198,18315,443,29103,198
Shasta,4/18/2021,266,241,25,0,33,18117,231,29334,33
Shasta,4/19/2021,379,31,348,0,162,18062,217,29551,162
Shasta,4/20/2021,917,257,660,0,293,17732,623,30174,293
Shasta,4/21/2021,534,214,320,0,277,17752,257,30431,277
Shasta,4/22/2021,796,283,513,0,267,17491,528,30959,267
Shasta,4/23/2021,275,116,159,0,152,17520,123,31082,152
Sierra,12/18/2020,1,1,0,0,1,1,0,0,1
Sierra,12/21/2020,2,2,0,0,2,3,0,0,2
Sierra,12/22/2020,12,12,0,0,12,15,0,0,12
Sierra,12/23/2020,4,4,0,0,4,19,0,0,4
Sierra,12/28/2020,1,0,1,0,1,20,0,0,1
Sierra,12/29/2020,49,7,42,0,49,69,0,0,49
Sierra,12/30/2020,2,0,2,0,2,71,0,0,2
Sierra,12/31/2020,13,0,13,0,13,84,0,0,13
Sierra,1/1/2021,1,1,0,0,1,85,0,0,1
Sierra,1/5/2021,64,2,62,0,64,149,0,0,64
Sierra,1/6/2021,1,1,0,0,1,150,0,0,1
Sierra,1/7/2021,21,1,20,0,20,169,1,1,20
Sierra,1/8/2021,1,1,0,0,1,170,0,1,1
Sierra,1/11/2021,3,3,0,0,0,167,3,4,0
Sierra,1/12/2021,40,12,28,0,28,183,12,16,28
Sierra,1/13/2021,4,3,1,0,1,181,3,19,1
Sierra,1/14/2021,35,2,33,0,35,216,0,19,35
Sierra,1/15/2021,3,1,2,0,3,219,0,19,3
Sierra,1/18/2021,2,0,2,0,2,221,0,19,2
Sierra,1/19/2021,32,0,32,0,32,253,0,19,32
Sierra,1/20/2021,1,1,0,0,1,254,0,19,1
Sierra,1/21/2021,53,0,53,0,53,307,0,19,53
Sierra,1/22/2021,2,0,2,0,2,309,0,19,2
Sierra,1/23/2021,2,0,2,0,2,311,0,19,2
Sierra,1/26/2021,62,0,62,0,24,297,38,57,24
Sierra,1/27/2021,4,4,0,0,0,293,4,61,0
Sierra,1/28/2021,53,0,53,0,43,326,10,71,43
Sierra,1/29/2021,2,0,2,0,2,328,0,71,2
Sierra,1/30/2021,3,3,0,0,2,329,1,72,2
Sierra,2/1/2021,1,0,1,0,0,328,1,73,0
Sierra,2/2/2021,58,1,57,0,19,308,39,112,19
Sierra,2/3/2021,6,5,1,0,5,312,1,113,5
Sierra,2/4/2021,105,6,99,0,56,319,49,162,56
Sierra,2/5/2021,6,4,2,0,5,323,1,163,5
Sierra,2/9/2021,51,0,51,0,48,368,3,166,48
Sierra,2/10/2021,5,2,3,0,4,371,1,167,4
Sierra,2/11/2021,196,1,195,0,134,443,62,229,134
Sierra,2/12/2021,21,0,21,0,20,462,1,230,20
Sierra,2/13/2021,1,1,0,0,1,463,0,230,1
Sierra,2/14/2021,1,0,1,0,1,464,0,230,1
Sierra,2/15/2021,2,2,0,0,0,462,2,232,0
Sierra,2/16/2021,43,0,43,0,10,439,33,265,10
Sierra,2/17/2021,4,0,4,0,1,437,3,268,1
Sierra,2/18/2021,141,0,141,0,91,478,50,318,91
Sierra,2/19/2021,2,1,1,0,1,478,1,319,1
Sierra,2/20/2021,2,2,0,0,0,476,2,321,0
Sierra,2/22/2021,1,1,0,0,1,477,0,321,1
Sierra,2/23/2021,4,0,4,0,4,481,0,321,4
Sierra,2/24/2021,4,3,1,0,3,483,1,322,3
Sierra,2/25/2021,125,2,123,0,58,475,66,388,58
Sierra,2/26/2021,11,6,5,0,4,472,7,395,4
Sierra,2/27/2021,2,2,0,0,0,470,2,397,0
Sierra,3/1/2021,2,2,0,0,0,468,2,399,0
Sierra,3/2/2021,56,0,56,0,38,488,18,417,38
Sierra,3/3/2021,2,2,0,0,1,488,1,418,1
Sierra,3/4/2021,108,0,108,0,58,496,50,468,58
Sierra,3/5/2021,13,1,12,0,11,505,2,470,11
Sierra,3/7/2021,1,1,0,0,0,504,1,471,0
Sierra,3/8/2021,2,2,0,0,2,506,0,471,2
Sierra,3/9/2021,56,0,56,0,12,474,44,515,12
Sierra,3/10/2021,6,0,6,0,4,476,2,517,4
Sierra,3/11/2021,175,0,175,0,43,388,131,648,43
Sierra,3/12/2021,20,1,19,0,0,368,20,668,0
Sierra,3/13/2021,28,0,28,0,28,396,0,668,28
Sierra,3/14/2021,1,0,0,1,0,396,1,669,1
Sierra,3/15/2021,2,1,1,0,0,394,2,671,0
Sierra,3/16/2021,36,0,35,1,23,405,13,684,24
Sierra,3/17/2021,4,3,1,0,1,403,3,687,1
Sierra,3/18/2021,158,0,158,0,65,375,93,780,65
Sierra,3/19/2021,4,2,2,0,1,373,3,783,1
Sierra,3/20/2021,1,0,1,0,1,374,0,783,1
Sierra,3/23/2021,22,0,22,0,13,378,9,792,13
Sierra,3/24/2021,3,1,2,0,1,377,2,794,1
Sierra,3/25/2021,100,1,99,0,51,379,49,843,51
Sierra,3/26/2021,12,1,11,0,9,385,3,846,9
Sierra,3/27/2021,2,1,1,0,0,383,2,848,0
Sierra,3/29/2021,1,1,0,0,0,382,1,849,0
Sierra,3/30/2021,55,1,54,0,22,371,33,882,22
Sierra,3/31/2021,8,0,8,0,8,379,0,882,8
Sierra,4/1/2021,60,2,58,0,6,331,54,936,6
Sierra,4/2/2021,3,2,1,0,2,332,1,937,2
Sierra,4/5/2021,1,1,0,0,1,333,0,937,1
Sierra,4/6/2021,10,0,10,0,0,323,10,947,0
Sierra,4/7/2021,15,3,6,6,3,321,11,958,9
Sierra,4/8/2021,54,2,52,0,17,301,37,995,17
Sierra,4/9/2021,2,2,0,0,1,301,1,996,1
Sierra,4/10/2021,27,0,27,0,0,274,27,1023,0
Sierra,4/13/2021,46,0,46,0,5,238,41,1064,5
Sierra,4/14/2021,2,1,1,0,2,240,0,1064,2
Sierra,4/15/2021,49,1,48,0,2,195,47,1111,2
Sierra,4/16/2021,1,0,1,0,1,196,0,1111,1
Sierra,4/17/2021,2,1,1,0,1,196,1,1112,1
Sierra,4/19/2021,1,1,0,0,0,195,1,1113,0
Sierra,4/20/2021,34,1,33,0,7,175,27,1140,7
Sierra,4/21/2021,2,1,1,0,1,175,1,1141,1
Sierra,4/22/2021,62,0,62,0,3,120,58,1199,3
Sierra,4/23/2021,11,0,11,0,3,115,8,1207,3
Siskiyou,12/16/2020,2,2,0,0,2,2,0,0,2
Siskiyou,12/17/2020,4,4,0,0,4,6,0,0,4
Siskiyou,12/18/2020,2,2,0,0,2,8,0,0,2
Siskiyou,12/19/2020,4,4,0,0,4,12,0,0,4
Siskiyou,12/20/2020,1,1,0,0,1,13,0,0,1
Siskiyou,12/21/2020,132,132,0,0,132,145,0,0,132
Siskiyou,12/22/2020,159,159,0,0,159,304,0,0,159
Siskiyou,12/23/2020,142,142,0,0,142,446,0,0,142
Siskiyou,12/24/2020,5,5,0,0,5,451,0,0,5
Siskiyou,12/26/2020,2,0,2,0,2,453,0,0,2
Siskiyou,12/27/2020,2,0,2,0,2,455,0,0,2
Siskiyou,12/28/2020,3,1,2,0,3,458,0,0,3
Siskiyou,12/29/2020,6,2,4,0,6,464,0,0,6
Siskiyou,12/30/2020,98,3,95,0,98,562,0,0,98
Siskiyou,12/31/2020,12,0,12,0,12,574,0,0,12
Siskiyou,1/2/2021,1,1,0,0,1,575,0,0,1
Siskiyou,1/3/2021,1,0,1,0,1,576,0,0,1
Siskiyou,1/4/2021,130,3,127,0,130,706,0,0,130
Siskiyou,1/5/2021,117,4,113,0,116,821,1,1,116
Siskiyou,1/6/2021,59,6,53,0,55,872,4,5,55
Siskiyou,1/7/2021,177,4,173,0,176,1047,1,6,176
Siskiyou,1/8/2021,41,3,38,0,39,1084,2,8,39
Siskiyou,1/9/2021,2,2,0,0,0,1082,2,10,0
Siskiyou,1/11/2021,226,65,161,0,163,1182,63,73,163
Siskiyou,1/12/2021,322,274,48,0,88,1037,234,307,89
Siskiyou,1/13/2021,157,137,20,0,23,926,134,441,23
Siskiyou,1/14/2021,26,1,25,0,25,950,1,442,25
Siskiyou,1/15/2021,35,3,32,0,35,985,0,442,35
Siskiyou,1/16/2021,7,2,5,0,7,992,0,442,7
Siskiyou,1/17/2021,1,1,0,0,0,991,1,443,0
Siskiyou,1/18/2021,76,4,72,0,74,1063,2,445,74
Siskiyou,1/19/2021,21,1,20,0,20,1082,1,446,20
Siskiyou,1/20/2021,47,35,12,0,43,1121,4,450,43
Siskiyou,1/21/2021,42,1,41,0,42,1163,0,450,42
Siskiyou,1/22/2021,1329,1177,152,0,1329,2492,0,450,1329
Siskiyou,1/23/2021,5,1,4,0,2,2491,3,453,2
Siskiyou,1/25/2021,182,8,174,0,178,2665,4,457,178
Siskiyou,1/26/2021,148,3,145,0,140,2797,8,465,140
Siskiyou,1/27/2021,181,1,180,0,126,2868,55,520,126
Siskiyou,1/28/2021,232,118,114,0,226,3088,6,526,226
Siskiyou,1/29/2021,248,2,246,0,246,3332,2,528,246
Siskiyou,1/30/2021,3,2,1,0,3,3335,0,528,3
Siskiyou,2/1/2021,195,3,192,0,105,3350,90,618,105
Siskiyou,2/2/2021,289,45,244,0,147,3355,142,760,147
Siskiyou,2/3/2021,313,1,312,0,264,3570,49,809,264
Siskiyou,2/4/2021,320,7,313,0,200,3650,120,929,200
Siskiyou,2/5/2021,512,4,508,0,347,3832,165,1094,347
Siskiyou,2/6/2021,15,0,15,0,15,3847,0,1094,15
Siskiyou,2/7/2021,3,2,1,0,3,3850,0,1094,3
Siskiyou,2/8/2021,221,5,216,0,216,4061,5,1099,216
Siskiyou,2/9/2021,195,3,192,0,162,4190,33,1132,162
Siskiyou,2/10/2021,370,40,330,0,316,4453,53,1185,316
Siskiyou,2/11/2021,191,1,190,0,175,4612,16,1201,175
Siskiyou,2/12/2021,1692,1200,492,0,501,3922,1191,2392,501
Siskiyou,2/13/2021,36,2,34,0,32,3950,4,2396,32
Siskiyou,2/14/2021,5,1,4,0,5,3955,0,2396,5
Siskiyou,2/15/2021,107,10,97,0,105,4058,2,2398,105
Siskiyou,2/16/2021,114,2,112,0,99,4142,15,2413,99
Siskiyou,2/17/2021,184,15,169,0,170,4298,14,2427,170
Siskiyou,2/18/2021,221,89,132,0,98,4273,123,2550,98
Siskiyou,2/19/2021,70,33,37,0,34,4271,36,2586,34
Siskiyou,2/20/2021,21,3,18,0,17,4284,4,2590,17
Siskiyou,2/21/2021,1,1,0,0,1,4285,0,2590,1
Siskiyou,2/22/2021,124,1,123,0,18,4197,106,2696,18
Siskiyou,2/23/2021,195,15,180,0,51,4104,144,2840,51
Siskiyou,2/24/2021,147,4,143,0,35,4027,112,2952,35
Siskiyou,2/25/2021,300,24,276,0,154,4035,146,3098,154
Siskiyou,2/26/2021,667,9,658,0,365,4098,302,3400,365
Siskiyou,2/27/2021,33,5,28,0,28,4121,5,3405,28
Siskiyou,2/28/2021,5,4,1,0,4,4124,1,3406,4
Siskiyou,3/1/2021,280,6,274,0,50,3944,230,3636,50
Siskiyou,3/2/2021,190,1,189,0,70,3894,120,3756,70
Siskiyou,3/3/2021,343,7,336,0,153,3857,190,3946,153
Siskiyou,3/4/2021,771,599,172,0,620,4326,151,4097,620
Siskiyou,3/5/2021,322,6,305,11,102,4222,217,4314,113
Siskiyou,3/6/2021,36,2,27,7,26,4245,10,4324,33
Siskiyou,3/7/2021,12,4,0,8,3,4247,9,4333,11
Siskiyou,3/8/2021,361,31,295,35,59,4039,302,4635,94
Siskiyou,3/9/2021,162,0,109,53,56,4042,106,4741,109
Siskiyou,3/10/2021,221,7,184,30,31,3913,190,4931,61
Siskiyou,3/11/2021,469,203,219,47,270,4032,198,5129,317
Siskiyou,3/12/2021,637,132,466,39,183,3802,452,5581,222
Siskiyou,3/13/2021,428,381,24,23,382,4161,46,5627,405
Siskiyou,3/14/2021,21,1,4,16,3,4162,18,5645,19
Siskiyou,3/15/2021,453,257,176,20,321,4371,132,5777,341
Siskiyou,3/16/2021,255,32,206,17,140,4414,114,5891,157
Siskiyou,3/17/2021,200,8,184,8,33,4288,167,6058,41
Siskiyou,3/18/2021,925,787,126,12,809,4993,116,6174,821
Siskiyou,3/19/2021,66,9,44,13,20,4980,46,6220,33
Siskiyou,3/20/2021,30,7,18,5,6,4967,24,6244,11
Siskiyou,3/21/2021,10,4,1,5,4,4970,6,6250,9
Siskiyou,3/22/2021,207,21,164,22,144,5076,60,6310,166
Siskiyou,3/23/2021,195,19,166,10,141,5173,54,6364,151
Siskiyou,3/24/2021,141,48,93,0,116,5264,25,6389,116
Siskiyou,3/25/2021,568,318,247,3,398,5495,170,6559,401
Siskiyou,3/26/2021,294,27,267,0,95,5393,197,6756,95
Siskiyou,3/27/2021,37,4,28,5,9,5379,28,6784,14
Siskiyou,3/28/2021,7,7,0,0,4,5380,3,6787,4
Siskiyou,3/29/2021,98,11,85,2,47,5379,50,6837,49
Siskiyou,3/30/2021,98,3,94,1,38,5358,60,6897,39
Siskiyou,3/31/2021,189,22,165,2,50,5273,138,7035,53
Siskiyou,4/1/2021,824,668,156,0,216,4881,608,7643,216
Siskiyou,4/2/2021,343,196,143,4,64,4671,278,7921,68
Siskiyou,4/3/2021,25,4,14,7,5,4663,20,7941,12
Siskiyou,4/4/2021,2,2,0,0,1,4663,1,7942,1
Siskiyou,4/5/2021,436,330,79,27,24,4303,411,8353,51
Siskiyou,4/6/2021,215,32,130,53,122,4385,92,8445,174
Siskiyou,4/7/2021,115,10,63,42,66,4444,49,8494,108
Siskiyou,4/8/2021,346,183,122,41,60,4259,286,8780,101
Siskiyou,4/9/2021,543,377,129,37,84,3923,458,9238,122
Siskiyou,4/10/2021,45,6,2,37,6,3927,39,9277,43
Siskiyou,4/11/2021,7,5,0,2,2,3926,5,9282,4
Siskiyou,4/12/2021,129,25,103,1,49,3896,80,9362,50
Siskiyou,4/13/2021,204,36,167,1,78,3849,126,9488,79
Siskiyou,4/14/2021,158,66,92,0,86,3865,70,9558,86
Siskiyou,4/15/2021,1115,955,160,0,437,3624,678,10236,437
Siskiyou,4/16/2021,280,190,90,0,257,3859,22,10258,257
Siskiyou,4/17/2021,11,8,3,0,8,3864,3,10261,8
Siskiyou,4/18/2021,5,3,2,0,2,3863,3,10264,2
Siskiyou,4/19/2021,125,22,103,0,43,3824,82,10346,43
Siskiyou,4/20/2021,238,4,234,0,95,3776,143,10489,95
Siskiyou,4/21/2021,90,12,78,0,24,3734,66,10555,24
Siskiyou,4/22/2021,410,299,111,0,49,3422,361,10916,49
Siskiyou,4/23/2021,81,11,70,0,77,3496,3,10919,77
Solano,12/15/2020,4,4,0,0,4,4,0,0,4
Solano,12/16/2020,71,71,0,0,71,75,0,0,71
Solano,12/17/2020,152,152,0,0,152,227,0,0,152
Solano,12/18/2020,445,444,1,0,445,672,0,0,445
Solano,12/19/2020,516,516,0,0,516,1188,0,0,516
Solano,12/20/2020,353,352,1,0,353,1541,0,0,353
Solano,12/21/2020,573,571,2,0,573,2114,0,0,573
Solano,12/22/2020,662,629,33,0,662,2776,0,0,662
Solano,12/23/2020,858,772,86,0,857,3633,0,0,857
Solano,12/24/2020,421,170,251,0,421,4054,0,0,421
Solano,12/25/2020,10,2,8,0,10,4064,0,0,10
Solano,12/26/2020,175,48,127,0,175,4239,0,0,175
Solano,12/27/2020,104,29,75,0,104,4343,0,0,104
Solano,12/28/2020,863,421,442,0,863,5206,0,0,863
Solano,12/29/2020,891,374,517,0,891,6097,0,0,891
Solano,12/30/2020,1210,599,611,0,1210,7307,0,0,1210
Solano,12/31/2020,534,135,399,0,534,7841,0,0,534
Solano,1/1/2021,13,12,1,0,13,7854,0,0,13
Solano,1/2/2021,212,164,48,0,212,8066,0,0,212
Solano,1/3/2021,58,41,17,0,53,8119,0,0,53
Solano,1/4/2021,449,245,204,0,439,8555,3,3,439
Solano,1/5/2021,695,377,318,0,541,8947,149,152,541
Solano,1/6/2021,822,436,386,0,560,9247,260,412,560
Solano,1/7/2021,1055,683,372,0,599,9393,454,866,600
Solano,1/8/2021,1129,774,355,0,537,9358,574,1440,539
Solano,1/9/2021,885,763,122,0,428,9332,454,1894,428
Solano,1/10/2021,254,194,60,0,153,9384,101,1995,153
Solano,1/11/2021,1326,1116,210,0,810,9678,516,2511,810
Solano,1/12/2021,1560,1164,396,0,1012,10144,547,3058,1013
Solano,1/13/2021,1461,1004,457,0,1201,11087,258,3316,1201
Solano,1/14/2021,1869,798,1071,0,1555,12328,314,3630,1555
Solano,1/15/2021,1684,1054,630,0,1386,13416,298,3928,1386
Solano,1/16/2021,1289,903,386,0,1114,14355,175,4103,1114
Solano,1/17/2021,1041,760,281,0,1024,15362,17,4120,1024
Solano,1/18/2021,1407,857,550,0,1288,16533,119,4239,1290
Solano,1/19/2021,1641,1336,305,0,1370,17633,270,4509,1370
Solano,1/20/2021,2027,1417,610,0,1544,18697,480,4989,1544
Solano,1/21/2021,3144,999,2145,0,2801,21156,343,5332,2802
Solano,1/22/2021,1750,842,908,0,1560,22526,190,5522,1560
Solano,1/23/2021,732,238,494,0,529,22852,204,5726,530
Solano,1/24/2021,401,60,341,0,335,23121,66,5792,335
Solano,1/25/2021,1635,622,1013,0,1086,23659,549,6341,1087
Solano,1/26/2021,1770,736,1034,0,1140,24171,629,6970,1141
Solano,1/27/2021,1770,726,1044,0,1177,24768,580,7550,1177
Solano,1/28/2021,1898,702,1196,0,1308,25488,589,8139,1309
Solano,1/29/2021,1696,782,914,0,1344,26482,350,8489,1344
Solano,1/30/2021,710,220,490,0,549,26870,161,8650,549
Solano,1/31/2021,486,394,92,0,231,26847,255,8905,232
Solano,2/1/2021,1498,979,519,0,760,26871,736,9641,760
Solano,2/2/2021,3317,1111,2206,0,2521,28600,792,10433,2521
Solano,2/3/2021,2241,1303,938,0,1163,28689,1074,11507,1163
Solano,2/4/2021,1761,907,854,0,1049,29031,707,12214,1049
Solano,2/5/2021,3063,1406,1657,0,2072,30121,982,13196,2072
Solano,2/6/2021,3044,1169,1875,0,2229,31538,812,14008,2229
Solano,2/7/2021,848,784,64,0,232,31154,616,14624,232
Solano,2/8/2021,1712,1232,480,0,681,30806,1029,15653,681
Solano,2/9/2021,1897,1468,429,0,675,30260,1221,16874,675
Solano,2/10/2021,2254,1496,758,0,828,29662,1426,18300,828
Solano,2/11/2021,2444,1439,1005,0,1166,29560,1268,19568,1166
Solano,2/12/2021,4135,1597,2538,0,2825,31082,1303,20871,2825
Solano,2/13/2021,2816,243,2573,0,2431,33131,382,21253,2431
Solano,2/14/2021,690,201,489,0,412,33267,276,21529,412
Solano,2/15/2021,1294,323,971,0,671,33316,622,22151,671
Solano,2/16/2021,2395,1230,1165,0,1629,34180,765,22916,1629
Solano,2/17/2021,2705,1221,1484,0,1913,35305,789,23705,1914
Solano,2/18/2021,2587,700,1887,0,809,34344,1771,25476,810
Solano,2/19/2021,2213,1266,947,0,1132,34401,1077,26553,1134
Solano,2/20/2021,2544,381,2163,0,2073,36002,472,27025,2073
Solano,2/21/2021,2139,1860,279,0,1856,37578,280,27305,1856
Solano,2/22/2021,1576,911,665,0,814,37632,761,28066,815
Solano,2/23/2021,2735,1001,1734,0,1862,38624,870,28936,1862
Solano,2/24/2021,2361,1132,1229,0,1331,38927,1028,29964,1331
Solano,2/25/2021,2290,1347,943,0,1261,39165,1023,30987,1261
Solano,2/26/2021,2704,1598,1106,0,1448,39363,1250,32237,1448
Solano,2/27/2021,3643,1374,2268,1,2952,41633,683,32920,2953
Solano,2/28/2021,1353,1039,314,0,1079,42441,271,33191,1079
Solano,3/1/2021,2411,1051,1360,0,1809,43653,597,33788,1809
Solano,3/2/2021,1996,1245,751,0,1231,44119,765,34553,1231
Solano,3/3/2021,2155,1207,948,0,1344,44659,804,35357,1344
Solano,3/4/2021,4244,3310,932,2,3152,46730,1086,36443,3157
Solano,3/5/2021,4827,1609,3214,4,3912,49741,905,37348,3916
Solano,3/6/2021,3776,825,2912,39,2599,51211,1168,38516,2638
Solano,3/7/2021,3464,733,2721,10,1908,51583,1547,40063,1919
Solano,3/8/2021,1607,815,521,271,1095,52439,509,40572,1365
Solano,3/9/2021,2956,1341,1563,52,2121,53774,835,41407,2170
Solano,3/10/2021,2207,1559,562,86,1110,53874,1093,42500,1193
Solano,3/11/2021,5655,1409,3992,254,4618,57710,1036,43536,4872
Solano,3/12/2021,5768,1392,4203,173,3021,58161,2743,46279,3194
Solano,3/13/2021,4571,805,3682,84,2241,58165,2323,48602,2327
Solano,3/14/2021,3984,3107,424,453,1651,57937,2329,50931,2101
Solano,3/15/2021,3825,2272,1237,316,2447,59329,1371,52302,2763
Solano,3/16/2021,2871,1141,1495,235,1441,59579,1425,53727,1675
Solano,3/17/2021,6008,1483,4435,90,4656,62978,1347,55074,4746
Solano,3/18/2021,5000,1675,3288,37,3693,65408,1299,56373,3729
Solano,3/19/2021,2787,1877,837,73,1514,65728,1268,57641,1588
Solano,3/20/2021,5454,1662,3738,54,2797,65933,2646,60287,2851
Solano,3/21/2021,1666,1565,77,24,853,65997,811,61098,875
Solano,3/22/2021,2418,1797,572,49,1458,66547,954,62052,1504
Solano,3/23/2021,3314,1489,1783,42,1356,65991,1954,64006,1398
Solano,3/24/2021,2681,1637,1010,34,1266,65882,1409,65415,1300
Solano,3/25/2021,4544,3675,834,35,2003,65384,2537,67952,2039
Solano,3/26/2021,3031,1917,1078,36,1622,65642,1400,69352,1658
Solano,3/27/2021,4174,1147,2991,36,1796,65102,2372,71724,1832
Solano,3/28/2021,1410,1100,292,18,567,64849,839,72563,586
Solano,3/29/2021,2864,1496,1352,16,1485,64977,1373,73936,1501
Solano,3/30/2021,2789,1824,878,87,1736,65749,1051,74987,1823
Solano,3/31/2021,2926,1933,835,158,1687,66356,1236,76223,1843
Solano,4/1/2021,5081,1685,3252,144,3412,68254,1658,77881,3556
Solano,4/2/2021,5938,1687,4088,163,2442,67381,3477,81358,2604
Solano,4/3/2021,1510,955,403,152,550,67125,958,82316,702
Solano,4/4/2021,777,287,189,301,239,67131,534,82850,540
Solano,4/5/2021,2826,1886,734,206,1395,67301,1430,84280,1600
Solano,4/6/2021,5358,1388,3480,490,1539,65515,3815,88095,2029
Solano,4/7/2021,5047,3731,923,393,2910,66687,2130,90225,3302
Solano,4/8/2021,5728,1550,3322,856,1606,65039,4105,94330,2457
Solano,4/9/2021,5713,1460,3487,766,1400,62909,4296,98626,2166
Solano,4/10/2021,1699,944,444,311,789,63100,909,99535,1100
Solano,4/11/2021,1172,741,304,127,608,63274,561,100096,735
Solano,4/12/2021,3235,1661,1215,359,1489,63380,1741,101837,1847
Solano,4/13/2021,2518,1089,1428,1,1315,63497,1199,103036,1316
Solano,4/14/2021,5877,1737,4140,0,1848,61329,4016,107052,1848
Solano,4/15/2021,5035,1838,3197,0,1616,59534,3411,110463,1616
Solano,4/16/2021,3468,2390,1076,2,2242,60557,1221,111684,2244
Solano,4/17/2021,2308,1053,1255,0,1034,60323,1268,112952,1034
Solano,4/18/2021,991,596,395,0,528,60389,462,113414,528
Solano,4/19/2021,2031,1142,889,0,1124,60613,902,114316,1126
Solano,4/20/2021,2840,1681,1159,0,1669,61113,1169,115485,1669
Solano,4/21/2021,3062,1921,1141,0,1625,61306,1432,116917,1625
Solano,4/22/2021,1895,847,1048,0,1032,61477,861,117778,1032
Solano,4/23/2021,754,257,497,0,393,61512,358,118136,393
Sonoma,12/15/2020,4,4,0,0,4,4,0,0,4
Sonoma,12/16/2020,27,27,0,0,27,31,0,0,27
Sonoma,12/17/2020,103,103,0,0,103,134,0,0,103
Sonoma,12/18/2020,421,421,0,0,421,555,0,0,421
Sonoma,12/19/2020,111,110,1,0,111,666,0,0,111
Sonoma,12/20/2020,174,174,0,0,174,840,0,0,174
Sonoma,12/21/2020,910,908,2,0,909,1749,0,0,909
Sonoma,12/22/2020,1356,1264,92,0,1356,3105,0,0,1356
Sonoma,12/23/2020,1605,1229,376,0,1606,4711,0,0,1606
Sonoma,12/24/2020,305,101,204,0,305,5016,0,0,305
Sonoma,12/25/2020,8,2,6,0,8,5024,0,0,8
Sonoma,12/26/2020,266,255,11,0,266,5290,0,0,266
Sonoma,12/27/2020,93,80,13,0,93,5383,0,0,93
Sonoma,12/28/2020,987,552,435,0,959,6342,0,0,959
Sonoma,12/29/2020,1129,776,353,0,1095,7437,0,0,1095
Sonoma,12/30/2020,1093,479,614,0,1085,8522,0,0,1085
Sonoma,12/31/2020,518,71,447,0,519,9041,0,0,519
Sonoma,1/1/2021,10,5,5,0,10,9051,0,0,10
Sonoma,1/2/2021,132,126,6,0,132,9183,0,0,132
Sonoma,1/3/2021,25,11,14,0,25,9208,0,0,25
Sonoma,1/4/2021,340,105,235,0,339,9547,0,0,339
Sonoma,1/5/2021,437,102,335,0,413,9945,15,15,413
Sonoma,1/6/2021,948,434,514,0,836,10676,105,120,836
Sonoma,1/7/2021,1028,535,493,0,858,11365,169,289,858
Sonoma,1/8/2021,1784,1228,556,0,1313,12209,469,758,1313
Sonoma,1/9/2021,637,400,237,0,589,12750,48,806,589
Sonoma,1/10/2021,472,461,11,0,279,12836,193,999,279
Sonoma,1/11/2021,1381,1235,146,0,413,12285,964,1963,413
Sonoma,1/12/2021,1547,1294,253,0,395,11530,1150,3113,395
Sonoma,1/13/2021,2070,1426,644,0,1208,11879,859,3972,1208
Sonoma,1/14/2021,1530,808,722,0,1300,12949,230,4202,1300
Sonoma,1/15/2021,1563,634,929,0,1343,14082,211,4413,1344
Sonoma,1/16/2021,1144,615,529,0,899,14740,241,4654,899
Sonoma,1/17/2021,668,548,120,0,587,15246,81,4735,587
Sonoma,1/18/2021,1105,932,173,0,614,15370,491,5226,615
Sonoma,1/19/2021,2093,1004,1089,0,1384,16048,707,5933,1385
Sonoma,1/20/2021,2073,624,1449,0,1412,16809,652,6585,1413
Sonoma,1/21/2021,2231,619,1612,0,2012,18605,217,6802,2013
Sonoma,1/22/2021,2724,1034,1690,0,2576,21034,147,6949,2576
Sonoma,1/23/2021,767,592,175,0,660,21588,106,7055,660
Sonoma,1/24/2021,850,714,136,0,834,22406,16,7071,834
Sonoma,1/25/2021,2171,520,1651,0,1684,23603,487,7558,1684
Sonoma,1/26/2021,2008,295,1713,0,1552,24700,455,8013,1552
Sonoma,1/27/2021,3693,1277,2416,0,3120,27252,571,8584,3123
Sonoma,1/28/2021,4112,1843,2269,0,3442,30029,667,9251,3444
Sonoma,1/29/2021,2961,1408,1553,0,2129,31329,830,10081,2130
Sonoma,1/30/2021,2575,2387,188,0,2241,33237,334,10415,2242
